Event frame,Sequence frame,Class ID,Score,Bboxes
58,-2,60,0.4711929261684418,"[315.3687744140625, 515.1910400390625, 1116.3951416015625, 928.9760131835938]"
58,-2,60,0.26427319645881653,"[269.95440673828125, 525.9940185546875, 1393.0982666015625, 702.3795166015625]"
58,-2,60,0.18859465420246124,"[887.107177734375, 540.5889892578125, 1409.8385009765625, 937.8973388671875]"
58,-2,38,0.07989241927862167,"[8.973755836486816, 536.3544311523438, 53.75410461425781, 621.4483642578125]"
58,-2,60,0.01683865115046501,"[860.4915161132812, 534.317626953125, 1426.9349365234375, 686.6832275390625]"
58,-2,60,0.014945137314498425,"[309.3080749511719, 539.1273803710938, 997.9194946289062, 678.2610473632812]"
58,-2,60,0.011740409769117832,"[377.9155578613281, 636.3283081054688, 898.3203125, 915.4287109375]"
58,-2,38,0.011551112867891788,"[1494.640869140625, 474.8529357910156, 1577.7322998046875, 623.0360717773438]"
58,-1,60,0.43745526671409607,"[314.9486083984375, 515.7579345703125, 1114.6866455078125, 928.7239990234375]"
58,-1,60,0.3387776017189026,"[830.2921752929688, 537.8547973632812, 1402.4512939453125, 936.4185791015625]"
58,-1,38,0.3220326900482178,"[5.746283531188965, 530.0079345703125, 55.20000457763672, 610.90234375]"
58,-1,38,0.25634288787841797,"[1510.0369873046875, 483.9059753417969, 1580.511962890625, 622.3712768554688]"
58,-1,60,0.2294875681400299,"[270.71258544921875, 527.1165161132812, 1398.5726318359375, 699.3319702148438]"
58,-1,38,0.10334143787622452,"[5.774981498718262, 498.61383056640625, 90.16084289550781, 607.827392578125]"
58,-1,38,0.03894113004207611,"[1489.3023681640625, 451.2061767578125, 1572.7645263671875, 594.4181518554688]"
58,-1,60,0.02275342121720314,"[856.8109741210938, 533.7876586914062, 1423.5423583984375, 686.9450073242188]"
58,-1,38,0.01977885328233242,"[271.44696044921875, 445.27093505859375, 395.7491149902344, 529.5985717773438]"
58,-1,32,0.019322695210576057,"[1550.1414794921875, 590.8286743164062, 1579.2081298828125, 618.3214721679688]"
58,-1,60,0.011590545065701008,"[308.5972595214844, 540.1726684570312, 995.8328247070312, 677.9930419921875]"
58,-1,60,0.010560761205852032,"[377.6329650878906, 637.05908203125, 900.6461181640625, 915.6770629882812]"
58,0,38,0.6892905235290527,"[2.9404869079589844, 527.1227416992188, 53.6705436706543, 601.409912109375]"
58,0,38,0.6656981110572815,"[2.791444778442383, 492.1777648925781, 82.79978942871094, 599.3439331054688]"
58,0,60,0.5159845948219299,"[287.8919372558594, 540.8618774414062, 1456.5101318359375, 924.1412963867188]"
58,0,60,0.24479801952838898,"[829.2085571289062, 537.8203125, 1400.87255859375, 936.298583984375]"
58,0,60,0.22643686830997467,"[268.5168762207031, 528.0467529296875, 1393.914306640625, 700.7651977539062]"
58,0,38,0.15151871740818024,"[1495.5601806640625, 455.5517272949219, 1574.744140625, 616.2955932617188]"
58,0,60,0.021632464602589607,"[874.4595336914062, 535.4507446289062, 1421.9375, 686.7852172851562]"
58,0,60,0.016303718090057373,"[357.9435119628906, 495.0535888671875, 886.9129638671875, 927.4635620117188]"
58,0,60,0.014852121472358704,"[306.96484375, 541.2501831054688, 1001.2191162109375, 677.8880004882812]"
58,0,32,0.011126833967864513,"[1550.8035888671875, 586.8525390625, 1579.16357421875, 614.6549682617188]"
58,0,38,0.010566214099526405,"[335.0901184082031, 450.0673522949219, 453.13446044921875, 538.6148681640625]"
58,1,38,0.8391024470329285,"[1.4507089853286743, 511.2579345703125, 87.19628143310547, 586.9588623046875]"
58,1,38,0.6415015459060669,"[1.4401705265045166, 526.01416015625, 55.17409133911133, 589.2293090820312]"
58,1,60,0.4682110548019409,"[289.1622314453125, 541.8853759765625, 1453.7047119140625, 923.914306640625]"
58,1,60,0.2697170674800873,"[827.5368041992188, 538.2405395507812, 1404.1641845703125, 936.0826416015625]"
58,1,38,0.2670920789241791,"[0.3758043944835663, 473.86907958984375, 111.38619995117188, 592.5906982421875]"
58,1,60,0.18921992182731628,"[259.1337890625, 528.6646118164062, 1407.033447265625, 698.3646240234375]"
58,1,38,0.08148151636123657,"[1497.1763916015625, 454.1848449707031, 1578.7525634765625, 618.6073608398438]"
58,1,60,0.02223801240324974,"[866.743896484375, 535.5990600585938, 1424.778564453125, 688.797119140625]"
58,1,60,0.01532982848584652,"[375.2117004394531, 634.7286376953125, 889.7262573242188, 915.8285522460938]"
58,2,38,0.6426079273223877,"[1.7575212717056274, 506.0190734863281, 60.24428176879883, 575.8233032226562]"
58,2,60,0.4735966920852661,"[289.0635070800781, 538.3312377929688, 1450.837158203125, 924.53173828125]"
58,2,38,0.4603896737098694,"[7.2134928703308105, 490.8608093261719, 95.42073059082031, 575.8441162109375]"
58,2,60,0.2666357755661011,"[843.7266845703125, 539.4702758789062, 1408.508056640625, 935.7808227539062]"
58,2,60,0.23445475101470947,"[295.37750244140625, 524.9755249023438, 1437.337158203125, 713.3451538085938]"
58,2,38,0.08151363581418991,"[1497.75439453125, 454.75274658203125, 1576.2750244140625, 608.107666015625]"
58,2,38,0.04401545599102974,"[3.6976754665374756, 418.1861572265625, 130.17689514160156, 568.6622924804688]"
58,2,60,0.01735263131558895,"[863.966552734375, 536.2365112304688, 1427.554931640625, 689.0823364257812]"
58,2,60,0.013407155871391296,"[378.80352783203125, 638.4610595703125, 911.8756713867188, 915.91845703125]"
58,2,32,0.011121446266770363,"[1549.765380859375, 577.5346069335938, 1575.906005859375, 605.6254272460938]"
2185,-2,60,0.500068187713623,"[348.9342956542969, 525.60546875, 1076.926025390625, 932.1171875]"
2185,-2,60,0.23624423146247864,"[306.9866638183594, 530.1351928710938, 1445.282958984375, 742.1016845703125]"
2185,-2,60,0.11621227860450745,"[870.3619995117188, 538.3843994140625, 1397.299072265625, 942.0662231445312]"
2185,-2,60,0.036506347358226776,"[286.2484130859375, 528.0278930664062, 1008.9309692382812, 676.100341796875]"
2185,-2,60,0.010203850455582142,"[373.5765686035156, 495.9917907714844, 923.5646362304688, 795.4486083984375]"
